Dates,Count,GridPower[W],In12Power[W],In1Power[W],In2Power[W],GridPower_max[W],In1Power_max[W],In2Power_max[W],GridPower_std[W],In1Power_std[W],In2Power_std[W]
2023-10-12 11:02:00,60,1248.6,1285.1,615.0,670.1,1275.0,628.5,686.0,15.6,6.6,7.2
2023-10-12 11:03:00,59,1517.8,1559.4,747.1,812.3,1635.2,809.4,876.4,93.8,49.3,52.4
2023-10-12 11:04:00,60,1525.7,1576.3,755.3,821.0,1633.9,809.5,876.3,86.4,42.7,45.2
2023-10-12 11:05:00,60,1298.7,1339.2,641.3,697.8,1859.7,912.3,1004.9,118.7,56.1,60.6
2023-10-12 11:06:00,60,1177.5,1216.0,582.2,633.9,1247.6,616.7,669.5,52.7,25.5,26.9
2023-10-12 11:07:00,60,979.5,1011.7,483.2,528.5,1058.4,523.0,573.5,51.9,25.2,27.9
2023-10-12 11:08:00,60,778.3,805.1,383.0,422.1,982.7,478.1,535.0,68.6,32.7,36.5
2023-10-12 11:09:00,60,702.5,723.0,344.1,378.9,753.0,369.8,406.4,26.8,13.3,14.2
2023-10-12 11:10:00,60,794.9,818.4,390.7,427.7,841.7,414.3,454.2,26.1,13.1,14.0
2023-10-12 11:11:00,60,844.5,870.8,417.1,453.6,870.4,433.1,469.2,14.3,8.2,7.4
2023-10-12 11:12:00,60,1019.9,1049.3,504.9,544.5,1515.2,755.4,802.5,179.5,92.2,93.4
2023-10-12 11:13:00,60,1129.0,1169.0,563.5,605.5,3284.9,1629.9,1694.8,552.6,282.8,295.5
2023-10-12 11:14:00,60,798.7,822.2,393.0,429.2,857.4,425.0,461.4,40.8,20.5,21.7
2023-10-12 11:15:00,60,984.2,1014.7,488.0,526.7,1421.2,707.2,757.9,149.6,75.4,77.9
2023-10-12 11:16:00,60,823.3,847.8,404.8,443.0,917.4,450.9,490.8,39.0,19.1,19.7
2023-10-12 11:17:00,60,1105.3,1133.5,542.4,591.1,1228.0,604.5,656.1,109.8,54.6,58.2
2023-10-12 11:18:00,60,1405.4,1450.4,696.7,753.7,2509.7,1244.3,1356.5,602.2,298.8,316.0
2023-10-12 11:19:00,60,770.7,793.4,376.3,417.2,840.4,411.4,455.7,29.5,13.6,15.9
2023-10-12 11:20:00,60,990.8,1017.4,483.9,533.5,1141.9,557.9,613.9,85.0,41.5,45.7
2023-10-12 11:21:00,60,1309.9,1345.4,641.2,704.1,1498.2,733.2,805.1,100.9,49.5,53.9
2023-10-12 11:22:00,60,1669.1,1718.3,823.8,894.5,1816.6,911.4,974.8,61.6,34.2,32.8
2023-10-12 11:23:00,60,1716.1,1768.5,848.3,920.2,1733.1,855.9,929.5,8.9,4.3,5.2
2023-10-12 11:24:00,60,1831.1,1885.2,905.3,979.9,1917.1,950.1,1026.4,71.2,35.9,38.3
2023-10-12 11:25:00,60,1689.5,1746.4,837.2,909.2,1880.6,934.5,1012.4,111.0,56.3,59.6
2023-10-12 11:26:00,60,1690.6,1740.4,835.2,905.2,2016.3,998.4,1076.3,105.1,53.0,54.5
2023-10-12 11:27:00,60,1690.1,1742.9,835.3,907.6,1705.7,844.8,918.5,12.0,6.2,6.8
2023-10-12 11:28:00,60,1600.2,1650.9,790.2,860.8,1670.5,824.9,897.2,35.2,18.2,18.4
2023-10-12 11:29:00,60,1590.6,1638.4,784.3,854.1,1666.6,822.2,891.9,37.0,18.5,18.7
2023-10-12 11:30:00,60,2285.3,2339.5,1142.0,1197.5,3732.6,1900.9,1933.8,751.3,395.7,377.8
2023-10-12 11:31:00,60,2030.3,2101.9,1018.0,1083.9,2892.1,1435.7,1504.1,399.2,207.4,203.1
2023-10-12 11:32:00,60,1679.9,1732.0,829.3,902.7,1701.8,840.4,913.4,19.8,10.0,9.5
2023-10-12 11:33:00,60,1462.1,1510.1,719.5,790.6,1594.8,784.2,857.2,65.2,33.5,34.7
2023-10-12 11:34:00,60,1429.6,1472.8,700.7,772.0,1523.0,748.1,821.9,40.4,19.4,21.2
2023-10-12 11:35:00,60,1668.9,1716.9,818.9,898.0,1787.9,879.8,963.4,80.3,40.6,43.2
2023-10-12 11:36:00,60,1861.0,1916.1,914.7,1001.4,1990.2,979.7,1070.7,55.7,27.5,28.8
2023-10-12 11:37:00,60,2177.5,2241.5,1074.2,1167.2,2276.0,1125.7,1220.7,74.9,39.0,41.1
2023-10-12 11:38:00,60,2173.2,2241.9,1073.4,1168.5,2233.0,1101.2,1198.2,37.6,18.8,19.6
2023-10-12 11:39:00,60,2063.7,2128.4,1018.1,1110.3,2107.7,1037.8,1132.3,23.3,11.5,12.2
2023-10-12 11:40:00,60,2027.2,2088.9,999.3,1089.5,2062.0,1016.0,1107.0,13.4,6.4,6.6
2023-10-12 11:41:00,60,2121.0,2184.7,1046.6,1138.2,2180.8,1072.6,1169.1,28.1,14.1,14.9
2023-10-12 11:42:00,60,2190.7,2257.3,1082.1,1175.2,2230.4,1099.0,1193.1,14.8,7.0,7.2
2023-10-12 11:43:00,60,2481.4,2550.8,1227.8,1322.9,2731.5,1352.3,1451.6,157.2,80.3,81.7
2023-10-12 11:44:00,60,2590.6,2668.9,1284.1,1384.8,2620.6,1299.6,1402.1,18.3,8.9,9.9
2023-10-12 11:45:00,60,2393.9,2470.5,1190.5,1280.0,3065.6,1520.0,1620.5,289.4,146.1,149.2
2023-10-12 11:46:00,59,1936.9,2001.0,960.4,1040.6,2056.8,1020.8,1105.0,78.8,39.1,41.2
2023-10-12 11:47:00,60,1604.2,1654.8,791.0,863.8,1752.7,866.2,942.1,75.4,39.8,40.9
2023-10-12 11:48:00,60,1415.0,1458.9,697.3,761.7,1714.8,854.4,913.5,105.2,51.2,52.5
2023-10-12 11:49:00,59,1265.3,1305.5,622.3,683.2,1297.2,642.1,704.6,13.4,7.2,7.8
2023-10-12 11:50:00,60,1212.9,1251.0,596.4,654.6,1241.1,611.8,670.6,14.5,7.5,8.0
2023-10-12 11:51:00,60,1196.8,1233.8,588.0,645.8,1209.8,594.4,652.7,5.1,2.3,2.5
2023-10-12 11:52:00,59,1221.2,1258.9,600.7,658.2,1235.9,608.4,666.3,8.5,4.2,4.6
2023-10-12 11:53:00,60,1116.8,1153.1,549.7,603.4,1200.6,591.7,650.0,47.8,24.1,25.9
2023-10-12 11:54:00,60,1017.2,1049.6,500.2,549.5,1047.9,515.1,565.3,14.3,6.9,7.6
2023-10-12 11:55:00,59,977.3,1008.7,480.4,528.2,1004.9,493.4,540.5,20.7,10.1,10.4
2023-10-12 11:56:00,60,857.9,885.7,421.3,464.5,926.5,457.9,502.7,39.5,19.8,21.3
2023-10-12 11:57:00,60,786.5,810.9,384.8,426.1,809.1,396.3,437.8,9.2,5.1,4.7
2023-10-12 11:58:00,60,850.7,875.6,417.5,458.1,890.0,440.1,482.8,24.7,13.0,13.1
2023-10-12 11:59:00,60,872.4,900.5,429.7,470.8,896.5,442.3,486.9,19.3,9.0,10.5
2023-10-12 12:00:00,60,774.7,800.0,380.1,419.9,835.2,411.2,448.4,32.2,16.1,16.8
2023-10-12 12:01:00,60,701.3,723.8,343.5,380.3,728.2,357.1,394.0,9.4,4.9,5.4
2023-10-12 12:02:00,60,696.3,717.8,340.5,377.4,716.4,352.4,388.9,6.3,2.7,3.5
2023-10-12 12:03:00,60,758.3,780.7,370.1,410.6,783.0,383.7,426.3,20.0,10.2,11.5
2023-10-12 12:04:00,60,725.9,749.2,354.3,394.9,775.1,376.3,423.6,31.5,15.5,17.6
2023-10-12 12:05:00,60,681.3,701.5,331.2,370.3,711.2,344.5,388.7,13.2,5.9,7.6
2023-10-12 12:06:00,60,743.4,765.8,361.9,403.9,781.7,380.2,428.1,20.9,10.2,11.7
2023-10-12 12:07:00,60,809.4,833.3,394.1,439.2,835.2,406.2,454.8,15.1,7.4,8.1
2023-10-12 12:08:00,60,843.3,869.2,411.9,457.2,856.1,422.3,463.8,7.8,4.3,4.3
2023-10-12 12:09:00,60,750.4,775.3,366.8,408.6,827.4,404.4,448.6,38.4,19.5,20.8
2023-10-12 12:10:00,60,740.5,762.5,360.5,402.0,779.1,381.0,424.3,24.1,11.8,13.1
2023-10-12 12:11:00,60,772.2,796.0,376.6,419.4,784.3,385.2,427.1,4.5,3.2,3.3
2023-10-12 12:12:00,60,871.9,896.0,425.4,470.6,982.7,480.6,531.1,61.1,30.4,31.9
2023-10-12 12:13:00,60,1001.2,1032.9,491.3,541.7,1025.7,503.9,554.2,18.0,8.8,9.8
2023-10-12 12:14:00,60,891.6,920.0,437.7,482.3,952.6,467.0,516.5,27.1,13.2,15.2
2023-10-12 12:15:00,60,858.4,885.3,421.4,463.9,882.2,433.0,479.9,19.5,9.6,10.3
2023-10-12 12:16:00,60,712.3,737.2,349.9,387.3,813.0,396.6,438.9,58.0,28.6,31.3
2023-10-12 12:17:00,59,547.7,566.1,268.0,298.1,615.9,304.3,337.4,33.2,16.5,17.9
2023-10-12 12:18:00,59,461.3,476.6,225.3,251.3,484.1,236.1,263.3,9.0,4.5,5.0
2023-10-12 12:19:00,60,412.7,426.2,201.3,224.8,447.6,217.6,243.8,16.3,8.3,9.6
2023-10-12 12:20:00,60,469.9,483.3,228.7,254.6,507.6,248.4,275.5,30.6,15.3,16.7
2023-10-12 12:21:00,59,450.0,465.8,220.1,245.7,501.1,244.8,274.4,37.9,18.3,20.3
2023-10-12 12:22:00,60,317.0,327.8,154.7,173.2,374.5,186.2,202.6,24.7,13.0,13.2
2023-10-12 12:23:00,60,309.1,318.6,150.3,168.2,319.7,158.2,176.6,6.3,3.5,4.2
2023-10-12 12:24:00,60,306.6,316.7,148.9,167.8,322.3,162.4,178.3,10.9,6.4,5.8
2023-10-12 12:25:00,60,263.1,272.0,127.1,144.9,292.3,145.0,162.1,11.3,7.2,6.8
2023-10-12 12:26:00,60,252.9,261.2,123.8,137.4,263.5,134.4,148.1,5.4,4.9,5.2
2023-10-12 12:27:00,60,249.6,256.3,121.9,134.4,270.1,134.3,152.2,10.0,6.2,7.3
2023-10-12 12:28:00,60,214.0,221.9,106.2,115.7,234.8,119.4,130.9,11.9,7.2,7.4
2023-10-12 12:29:00,60,196.5,201.7,95.2,106.4,204.8,103.7,115.3,4.5,4.1,4.3
2023-10-12 12:30:00,60,193.5,199.9,94.2,105.7,206.1,103.3,118.0,9.5,5.4,6.3
2023-10-12 12:31:00,60,142.9,148.1,69.9,78.2,172.2,85.2,99.0,14.5,7.7,8.7
2023-10-12 12:32:00,60,116.7,120.4,54.4,66.0,133.0,64.2,75.2,9.0,5.4,6.2
2023-10-12 12:33:00,60,117.4,120.3,56.3,64.0,147.4,71.8,80.1,15.1,7.4,8.2
2023-10-12 12:34:00,60,147.8,151.7,71.4,80.3,157.8,77.0,85.7,3.4,1.8,2.2
2023-10-12 12:35:00,60,161.1,165.8,78.3,87.5,172.2,84.1,93.9,6.4,3.1,3.5
2023-10-12 12:36:00,60,166.8,172.1,81.4,90.7,178.7,87.3,95.2,4.1,2.0,1.9
2023-10-12 12:37:00,60,153.1,158.4,74.8,83.6,170.9,83.3,93.2,10.9,5.6,6.1
2023-10-12 12:38:00,60,108.6,112.3,52.8,59.5,135.6,67.6,75.0,13.0,6.6,7.1
2023-10-12 12:39:00,59,84.6,87.3,40.7,46.6,93.9,45.3,51.7,4.2,2.1,2.3
2023-10-12 12:40:00,60,87.3,89.9,41.9,48.0,99.1,48.0,53.0,4.2,2.1,2.4
2023-10-12 12:41:00,60,95.3,98.7,46.1,52.6,101.7,49.1,56.1,3.5,1.9,2.2
2023-10-12 12:42:00,59,97.4,100.1,47.0,53.1,112.1,54.5,59.3,5.4,2.5,2.7
2023-10-12 12:43:00,60,119.0,122.5,57.8,64.7,134.3,65.7,71.9,7.5,3.8,4.0
2023-10-12 12:44:00,60,114.9,118.2,55.6,62.6,129.1,62.5,69.1,6.3,3.1,3.3
2023-10-12 12:45:00,60,134.8,137.9,64.9,73.0,168.3,79.3,91.4,17.1,8.2,9.2
2023-10-12 12:46:00,60,216.2,222.3,104.6,117.7,247.9,124.4,137.4,25.4,12.6,14.8
2023-10-12 12:47:00,60,231.2,238.9,113.7,125.2,247.9,125.6,141.1,9.7,5.1,6.6
2023-10-12 12:48:00,59,204.2,210.3,98.7,111.6,219.2,107.6,120.5,7.8,4.4,5.5
2023-10-12 12:49:00,60,124.4,129.8,60.7,69.2,189.1,94.6,106.0,36.3,18.1,19.8
2023-10-12 12:50:00,60,86.5,89.0,41.8,47.2,117.4,56.6,65.4,15.1,7.5,7.9
2023-10-12 12:51:00,60,139.4,143.3,67.4,75.9,153.9,75.3,86.5,9.7,4.9,5.7
2023-10-12 12:52:00,60,141.7,146.5,69.0,77.5,157.8,78.6,89.4,8.5,4.1,4.6
2023-10-12 12:53:00,60,128.4,132.8,62.6,70.3,139.6,68.4,75.4,4.8,2.5,2.5
2023-10-12 12:54:00,60,120.8,124.9,58.7,66.2,130.4,63.9,71.7,4.5,2.4,2.2
2023-10-12 12:55:00,60,126.9,131.7,62.1,69.6,140.9,68.4,76.3,5.6,3.0,3.0
2023-10-12 12:56:00,60,120.4,123.9,58.2,65.7,139.6,68.3,77.6,13.0,6.4,6.6
2023-10-12 12:57:00,59,63.7,66.3,31.7,34.6,99.1,47.4,56.0,19.6,9.2,11.0
2023-10-12 12:58:00,60,15.4,16.6,7.8,8.8,33.8,17.3,17.6,8.3,4.2,4.6
2023-10-12 12:59:00,60,5.6,5.9,2.7,3.1,16.9,7.9,9.5,4.5,2.0,2.5
2023-10-12 13:00:00,59,21.2,21.7,10.3,11.4,43.0,22.0,22.2,12.0,6.3,6.0
2023-10-12 13:01:00,60,46.0,47.7,22.7,24.9,56.0,29.5,35.6,3.9,4.0,3.8
2023-10-12 13:02:00,60,36.5,38.1,18.9,19.1,48.2,26.8,29.5,6.5,3.4,4.5
2023-10-12 13:03:00,60,59.0,59.8,28.5,31.3,73.0,39.7,44.8,8.2,5.1,6.5
2023-10-12 13:04:00,60,65.1,66.6,31.4,35.2,74.3,44.0,45.3,4.6,5.5,5.1
2023-10-12 13:05:00,60,61.9,63.7,30.0,33.7,70.4,39.9,44.3,4.3,5.0,5.3
2023-10-12 13:06:00,60,48.6,50.7,24.4,26.3,70.4,39.9,39.4,10.0,6.6,5.8
2023-10-12 13:07:00,60,36.8,38.6,17.9,20.7,46.9,25.0,30.7,5.8,3.7,4.2
2023-10-12 13:08:00,60,32.2,33.0,15.6,17.4,46.9,26.6,30.9,7.0,4.1,4.6
2023-10-12 13:09:00,60,18.7,19.3,8.9,10.4,27.3,13.8,16.3,3.8,2.3,2.5
2023-10-12 13:10:00,60,24.0,24.2,11.2,13.0,35.1,17.7,20.8,6.1,2.9,3.7
2023-10-12 13:11:00,60,21.9,22.4,10.5,11.9,32.5,16.6,18.4,5.5,2.2,2.8
2023-10-12 13:12:00,60,9.5,10.2,4.7,5.5,18.2,9.0,10.7,4.1,2.1,2.4
2023-10-12 13:13:00,60,16.1,17.2,8.0,9.2,24.7,12.4,13.9,4.4,2.0,2.2
2023-10-12 13:14:00,60,16.7,17.2,8.2,9.0,26.0,12.7,15.5,5.9,2.9,3.2
2023-10-12 13:15:00,59,4.4,4.7,2.2,2.5,15.6,6.6,8.2,4.2,1.8,2.0
2023-10-12 13:16:00,60,9.5,9.4,4.3,5.1,19.5,9.5,10.5,5.5,2.7,3.0
2023-10-12 13:17:00,60,10.5,11.0,5.5,5.5,15.6,8.8,11.3,5.3,2.9,2.5
2023-10-12 13:18:00,60,17.5,17.7,8.2,9.5,28.6,14.6,15.9,6.1,2.9,3.6
2023-10-12 13:19:00,60,36.6,37.7,17.5,20.2,53.4,29.5,32.5,9.2,5.3,5.6
2023-10-12 13:20:00,60,45.1,47.1,22.2,25.0,56.0,32.2,33.7,4.9,4.2,4.3
2023-10-12 13:21:00,60,30.9,32.0,14.9,17.1,46.9,25.7,27.1,7.5,4.3,4.3
2023-10-12 13:22:00,60,20.6,21.5,10.0,11.5,28.6,13.4,18.9,4.3,1.9,2.8
2023-10-12 13:23:00,60,21.5,22.6,10.5,12.1,29.9,15.1,17.4,4.7,2.4,2.6
2023-10-12 13:24:00,60,8.0,8.7,4.0,4.7,23.4,10.7,13.4,6.9,3.3,3.9
2023-10-12 13:25:00,60,0.4,0.6,0.2,0.4,6.4,3.6,6.2,1.2,0.7,1.0
2023-10-12 13:26:00,60,16.2,16.5,7.6,8.9,27.3,13.6,15.9,7.3,3.7,4.2
2023-10-12 13:27:00,60,12.4,12.8,6.0,6.8,28.6,13.8,15.7,6.2,3.2,3.7
2023-10-12 13:28:00,60,2.7,2.7,1.2,1.5,11.6,5.0,5.6,2.9,1.4,1.6
2023-10-12 13:29:00,60,0.9,1.4,0.6,0.8,9.0,4.4,4.9,2.0,1.1,1.4
2023-10-12 13:30:00,60,0.3,0.3,0.1,0.2,5.1,3.1,3.5,0.9,0.5,0.6
2023-10-12 13:31:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:32:00,60,0.0,0.0,0.0,0.0,1.2,0.6,0.0,0.2,0.1,0.0
2023-10-12 13:33:00,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:34:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:35:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:36:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:37:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:38:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:39:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:40:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:41:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:42:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 13:43:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:44:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:45:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:46:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:47:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:48:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:49:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:50:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:51:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:52:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:53:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:54:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:55:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:56:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 13:57:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:58:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 13:59:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:00:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:01:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:02:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:03:00,59,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2023-10-12 14:04:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:05:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:06:00,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:07:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:08:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:09:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 14:10:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:11:00,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:12:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:13:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 14:14:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:15:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:16:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:17:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:18:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:19:00,60,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2023-10-12 14:20:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:21:00,60,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2023-10-12 14:22:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:23:00,60,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2023-10-12 14:24:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:25:00,61,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 14:26:00,60,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2023-10-12 14:27:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:28:00,60,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2023-10-12 14:29:00,60,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2023-10-12 14:30:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:31:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 14:32:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:33:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:34:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:35:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:36:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:37:00,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 14:38:00,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
